step,fast_slow_gap,fast_wins,gap_evidence,state_action_pseudo_count,state_action_familiarity_weight,familiarity_ready,familiarity_warmup_remaining,block_completed,block_valid,block_evidence,block_familiarity,block_weight_sum,q_short,q_long,rate_gap,detector_armed,regime_change,positive_streak,initial_stabilization_streak,rearm_streak,initial_arming_complete,rate_warmup_remaining,initial_warmup_remaining,log_p_fast,log_p_slow,fast_mean_total_var,slow_mean_total_var,fast_mean_epistemic_var,slow_mean_epistemic_var,predictor_nll
39600,0.61108017,1,0.00000000,245,1.00000000,1,0,0,0,nan,nan,nan,0.00169061,0.00516492,-0.00347431,1,0,0,0,0,1,0,0,-11.04064751,-11.65172768,18.05719757,18.94951630,0.03253070,0.03276470,10.73433471
39699,-0.59533882,0,0.00000000,194,1.00000000,1,0,1,1,0.00000000,0.99129250,99.12924985,0.00135249,0.00511327,-0.00376078,1,0,0,0,0,1,0,0,-9.09814262,-8.50280380,27.47897339,30.09328842,0.13870990,0.13786744,10.51196798
39700,0.48795319,1,0.00000000,381,1.00000000,1,0,0,0,nan,nan,nan,0.00135249,0.00511327,-0.00376078,1,0,0,0,0,1,0,0,-14.10125256,-14.58920574,23.92144775,24.14130020,0.10860176,0.10524636,14.25772047
39799,0.94370174,1,0.00000000,520,1.00000000,1,0,1,1,0.00000000,0.98315051,98.31505107,0.00108199,0.00506213,-0.00398014,1,0,0,0,0,1,0,0,-12.34135914,-13.28506088,16.35335350,16.36481476,0.04349845,0.03734779,14.78731966
39800,0.01485538,1,0.00000000,60,0.99752125,1,0,0,0,nan,nan,nan,0.00108199,0.00506213,-0.00398014,1,0,0,0,0,1,0,0,-10.90465736,-10.91951275,17.18049812,18.14934921,0.07212272,0.06944627,10.82943185
39899,-0.39123440,0,0.00000000,172,0.99999997,1,0,1,1,0.00000000,0.98890578,98.89057790,0.00086559,0.00501151,-0.00414592,1,0,0,0,0,1,0,0,-11.46808529,-11.07685089,24.95999146,27.39088249,0.11067271,0.11910270,12.11356640
39900,0.02049065,1,0.00000000,151,0.99999972,1,0,0,0,nan,nan,nan,0.00086559,0.00501151,-0.00414592,1,0,0,0,0,1,0,0,-14.94252872,-14.96301937,20.59299850,21.32852554,0.09644016,0.08456772,17.04717541
39999,-0.19929123,0,0.00000000,222,1.00000000,1,0,1,1,0.00000000,0.98557978,98.55797791,0.00069247,0.00496140,-0.00426892,1,0,0,0,0,1,0,0,-9.81547356,-9.61618233,17.95380020,18.75957870,0.05423505,0.04919672,9.95980136
40000,0.20957565,1,0.00000000,290,1.00000000,1,0,0,0,nan,nan,nan,0.00069247,0.00496140,-0.00426892,1,0,0,0,0,1,0,0,-44.01778793,-44.22736359,1.68712986,1.68688715,0.02463617,0.02350748,46.41665077
40099,0.26466179,1,0.00000000,44,0.98772266,1,0,1,1,0.00000000,0.93990004,93.99000431,0.00055398,0.00491178,-0.00435781,1,0,0,0,0,1,0,0,-12.21298313,-12.47764492,19.46455574,19.64566422,0.09916988,0.08836697,12.72978234
40100,-1.24645329,0,0.00000000,289,1.00000000,1,0,0,0,nan,nan,nan,0.00055398,0.00491178,-0.00435781,1,0,0,0,0,1,0,0,-12.83630371,-11.58985043,26.03366852,25.89674377,0.13895644,0.11743883,13.75546487
40199,-1.11109638,0,0.00000000,28,0.93918994,1,0,1,1,0.00000000,0.97854695,97.85469499,0.00044318,0.00486267,-0.00441948,1,0,0,0,0,1,0,0,-10.91224670,-9.80115032,20.83654976,21.00034904,0.14669077,0.12694754,11.89626630
40200,0.23293686,1,0.00000000,254,1.00000000,1,0,0,0,nan,nan,nan,0.00044318,0.00486267,-0.00441948,1,0,0,0,0,1,0,0,-11.56879425,-11.80173111,27.65699196,26.78829193,0.08232221,0.06446996,11.41498121
40299,0.72649574,1,0.00000000,223,1.00000000,1,0,1,1,0.00000000,0.97597878,97.59787843,0.00035455,0.00481404,-0.00445949,1,0,0,0,0,1,0,0,-12.24512959,-12.97162533,15.33742809,15.10151482,0.06888202,0.06197454,12.57950401
40300,-1.00578308,0,0.00000000,81,0.99969646,1,0,0,0,nan,nan,nan,0.00035455,0.00481404,-0.00445949,1,0,0,0,0,1,0,0,-12.02542686,-11.01964378,20.13204002,20.20897675,0.08394367,0.07442085,12.25508404
40399,-0.05222893,0,0.00000000,298,1.00000000,1,0,1,1,0.00000000,0.99127766,99.12776629,0.00028364,0.00476590,-0.00448226,1,0,0,0,0,1,0,0,-10.54975605,-10.49752712,21.30762672,20.77916718,0.06746684,0.06684878,10.87054062
40400,-0.11968517,0,0.00000000,277,1.00000000,1,0,0,0,nan,nan,nan,0.00028364,0.00476590,-0.00448226,1,0,0,0,0,1,0,0,-11.06463909,-10.94495392,22.84649849,21.55991364,0.06536128,0.05930295,11.37966366
40499,0.69879818,1,0.00000000,346,1.00000000,1,0,1,1,0.00000000,0.99515477,99.51547726,0.00022691,0.00471824,-0.00449133,1,0,0,0,0,1,0,0,-12.62549496,-13.32429314,19.97948265,19.05030060,0.10307824,0.08271307,14.08468723
40500,-0.24180317,0,0.00000000,14,0.75340304,1,0,0,0,nan,nan,nan,0.00022691,0.00471824,-0.00449133,1,0,0,0,0,1,0,0,-10.23725510,-9.99545193,17.60191917,18.56947136,0.15043360,0.12690346,10.81392574
40599,-0.02338982,0,0.00000000,191,0.99999999,1,0,1,1,0.00000000,0.98826884,98.82688426,0.00018153,0.00467106,-0.00448953,1,0,0,0,0,1,0,0,-10.53326607,-10.50987625,22.05946732,21.99376678,0.05855277,0.05407337,11.02436090
40600,0.05391884,1,0.00000000,315,1.00000000,1,0,0,0,nan,nan,nan,0.00018153,0.00467106,-0.00448953,1,0,0,0,0,1,0,0,-12.30604744,-12.35996628,21.07912445,20.61205101,0.05652600,0.05439216,13.49732526
40699,0.28520298,1,0.00000000,150,0.99999969,1,0,1,1,0.00000000,0.98534649,98.53464877,0.00014522,0.00462435,-0.00447912,1,0,0,0,0,1,0,0,-9.93620586,-10.22140884,18.60941124,18.90415955,0.08746137,0.07113715,11.09151363
40700,0.24615955,1,0.00000000,448,1.00000000,1,0,0,0,nan,nan,nan,0.00014522,0.00462435,-0.00447912,1,0,0,0,0,1,0,0,-11.62736511,-11.87352467,20.43526459,20.46568871,0.08873461,0.07181264,11.80241919
40799,0.23995113,1,0.00000000,16,0.79810348,1,0,1,1,0.00000000,0.99194811,99.19481075,0.00011618,0.00457810,-0.00446193,1,0,0,0,0,1,0,0,-8.09859848,-8.33854961,20.72354507,21.49566841,0.08098917,0.07579579,8.08589602
40800,-0.71067142,0,0.00000000,200,1.00000000,1,0,0,0,nan,nan,nan,0.00011618,0.00457810,-0.00446193,1,0,0,0,0,1,0,0,-12.43310452,-11.72243309,25.05673599,25.32305908,0.08837996,0.07903074,15.13826714
40899,-0.03206825,0,0.00000000,313,1.00000000,1,0,1,1,0.00006321,0.99757633,99.75763290,0.00010558,0.00453295,-0.00442737,1,0,0,0,0,1,0,0,-11.64196968,-11.60990143,18.32187271,19.08533859,0.06762391,0.05909714,12.76420546
40900,0.01333809,1,0.00000000,219,1.00000000,1,0,0,0,nan,nan,nan,0.00010558,0.00453295,-0.00442737,1,0,0,0,0,1,0,0,-10.79170227,-10.80504036,18.63209915,19.92045403,0.06829827,0.06643333,11.08175707
40999,0.87916088,1,0.00000000,108,0.99997960,1,0,1,1,0.00000000,0.99698364,99.69836421,0.00008447,0.00448763,-0.00440316,1,0,0,0,0,1,0,0,-7.40003300,-8.27919388,21.76844406,23.61330795,0.09878734,0.09897072,8.80502558
41000,0.22425461,1,0.00000000,201,1.00000000,1,0,0,0,nan,nan,nan,0.00008447,0.00448763,-0.00440316,1,0,0,0,0,1,0,0,-60.04177475,-60.26602936,1.45363152,1.47011769,0.01991550,0.01850135,60.30920919
41099,-0.63762093,0,0.00000000,128,0.99999724,1,0,1,1,0.00000000,0.97325232,97.32523208,0.00006757,0.00444275,-0.00437518,1,0,0,0,0,1,0,0,-10.70482826,-10.06720734,26.03672218,28.95992088,0.04260614,0.03865635,13.80152448
41100,-1.65089798,0,0.00000000,150,0.99999969,1,0,0,0,nan,nan,nan,0.00006757,0.00444275,-0.00437518,1,0,0,0,0,1,0,0,-10.82724380,-9.17634583,24.49261093,25.44876480,0.12575991,0.12072045,13.06741524
41199,0.11964130,1,0.00000000,149,0.99999966,1,0,1,1,0.00000000,0.99847728,99.84772751,0.00005406,0.00439832,-0.00434426,1,0,0,0,0,1,0,0,-12.01004887,-12.12969017,18.55459976,20.67797089,0.09309986,0.08477744,13.57085355
41200,0.18637466,1,0.00000000,57,0.99665403,1,0,0,0,nan,nan,nan,0.00005406,0.00439832,-0.00434426,1,0,0,0,0,1,0,0,-16.25689125,-16.44326591,19.54856110,20.29594040,0.09693840,0.09525147,19.13031864
41299,-3.13294125,0,0.00000000,381,1.00000000,1,0,1,1,0.00000000,0.99662247,99.66224691,0.00004325,0.00435434,-0.00431109,1,0,0,0,0,1,0,0,-13.50163174,-10.36869049,21.42871666,23.69981194,0.07130039,0.06555186,15.54649576
41300,0.12257004,1,0.00000000,334,1.00000000,1,0,0,0,nan,nan,nan,0.00004325,0.00435434,-0.00431109,1,0,0,0,0,1,0,0,-16.23148727,-16.35405731,18.33478355,18.97867775,0.09493298,0.08696540,17.34821002
41399,0.68014240,1,0.00000000,139,0.99999908,1,0,1,1,0.00000000,0.99605758,99.60575773,0.00003460,0.00431079,-0.00427620,1,0,0,0,0,1,0,0,-10.39207172,-11.07221413,16.43018913,17.41985130,0.04830311,0.04657540,10.32265027
41400,0.45815182,1,0.00000000,69,0.99899221,1,0,0,0,nan,nan,nan,0.00003460,0.00431079,-0.00427620,1,0,0,0,0,1,0,0,-7.78127575,-8.23942757,17.98623657,18.75490189,0.05974399,0.06429466,8.09228007
41499,-1.03345776,0,0.00000000,97,0.99993872,1,0,1,1,0.00000000,0.99120226,99.12022641,0.00002768,0.00426769,-0.00424001,1,0,0,0,0,1,0,0,-12.16989994,-11.13644218,18.20688057,19.17107964,0.09683226,0.08961868,12.32058859
41500,0.02704525,1,0.00000000,206,1.00000000,1,0,0,0,nan,nan,nan,0.00002768,0.00426769,-0.00424001,1,0,0,0,0,1,0,0,-12.04694271,-12.07398796,20.28804779,20.69537354,0.08681467,0.08046499,14.98282623
41599,-1.29257488,0,0.00000000,503,1.00000000,1,0,1,1,0.00000000,0.99298019,99.29801856,0.00002214,0.00422501,-0.00420287,1,0,0,0,0,1,0,0,-14.13939095,-12.84681606,19.99090195,20.37975311,0.06163966,0.05550034,15.29558500
41600,-0.38168144,0,0.00000000,247,1.00000000,1,0,0,0,nan,nan,nan,0.00002214,0.00422501,-0.00420287,1,0,0,0,0,1,0,0,-11.95775604,-11.57607460,20.71865082,21.04306984,0.07915158,0.07294055,12.99287987
41699,0.19235611,1,0.00000000,75,0.99944692,1,0,1,1,0.00000000,0.99189465,99.18946523,0.00001771,0.00418276,-0.00416505,1,0,0,0,0,1,0,0,-9.94913483,-10.14149094,18.62760162,20.95078850,0.11456074,0.11246162,9.60862780
41700,0.08516598,1,0.00000000,166,0.99999994,1,0,0,0,nan,nan,nan,0.00001771,0.00418276,-0.00416505,1,0,0,0,0,1,0,0,-14.09524059,-14.18040657,18.48341560,18.69970322,0.09384671,0.08581969,15.26328278
41799,0.18122101,1,0.00000000,97,0.99993872,1,0,1,1,0.00000000,0.99168414,99.16841406,0.00001417,0.00414093,-0.00412676,1,0,0,0,0,1,0,0,-14.47185040,-14.65307140,14.98599720,15.22814560,0.08632527,0.07574029,15.32678858
41800,-0.70358467,0,0.00000000,130,0.99999774,1,0,0,0,nan,nan,nan,0.00001417,0.00414093,-0.00412676,1,0,0,0,0,1,0,0,-11.69125175,-10.98766708,30.67317009,31.88591766,0.13212095,0.11892840,14.71729851
41899,0.00991249,1,0.00000000,134,0.99999848,1,0,1,1,0.00000000,0.99291527,99.29152679,0.00001134,0.00409952,-0.00408819,1,0,0,0,0,1,0,0,-8.33046436,-8.34037685,14.76053524,15.56739807,0.07525080,0.07213330,8.18246984
41900,0.11926270,1,0.00000000,422,1.00000000,1,0,0,0,nan,nan,nan,0.00001134,0.00409952,-0.00408819,1,0,0,0,0,1,0,0,-13.35379791,-13.47306061,17.07153893,17.12534142,0.06263682,0.05707406,13.70006609
41999,0.31995964,1,0.00000000,258,1.00000000,1,0,1,1,0.00000000,0.98669071,98.66907142,0.00000907,0.00405853,-0.00404946,1,0,0,0,0,1,0,0,-11.06115150,-11.38111115,23.31377602,23.22167969,0.11398543,0.11085187,10.10664392
42000,-0.28222656,0,0.00000000,215,1.00000000,1,0,0,0,nan,nan,nan,0.00000907,0.00405853,-0.00404946,1,0,0,0,0,1,0,0,-59.79045868,-59.50823212,1.81210411,1.82855856,0.03272982,0.02944144,60.88107204
42099,-0.03320408,0,0.00000000,181,0.99999999,1,0,1,1,0.00000000,0.95289251,95.28925093,0.00000726,0.00401794,-0.00401069,1,0,0,0,0,1,0,0,-12.82883644,-12.79563236,18.88199806,18.84079742,0.15212817,0.13476825,13.31063604
42100,-1.17813110,0,0.00000000,169,0.99999995,1,0,0,0,nan,nan,nan,0.00000726,0.00401794,-0.00401069,1,0,0,0,0,1,0,0,-10.56172562,-9.38359451,19.90535355,20.30400658,0.08660266,0.09065431,11.19080114
42199,1.05463886,1,0.00000000,164,0.99999992,1,0,1,1,0.00000000,0.99258285,99.25828539,0.00000580,0.00397776,-0.00397196,1,0,0,0,0,1,0,0,-11.37542915,-12.43006802,16.19292450,16.09145355,0.05195229,0.04940804,11.59696388
42200,0.04805374,1,0.00000000,64,0.99833844,1,0,0,0,nan,nan,nan,0.00000580,0.00397776,-0.00397196,1,0,0,0,0,1,0,0,-14.19902611,-14.24707985,17.05382919,18.00056267,0.13147897,0.11430306,16.18129559
42299,0.56273651,1,0.00000000,57,0.99665403,1,0,1,1,0.00000000,0.99524160,99.52416001,0.00000464,0.00393799,-0.00393334,1,0,0,0,0,1,0,0,-8.39725876,-8.95999527,17.12841034,17.98622322,0.08664021,0.08103401,8.62713099
42300,0.05024147,1,0.00000000,517,1.00000000,1,0,0,0,nan,nan,nan,0.00000464,0.00393799,-0.00393334,1,0,0,0,0,1,0,0,-11.09109688,-11.14133835,21.59076309,21.64784431,0.12287206,0.12417118,12.35595385
42399,-0.60433006,0,0.00000000,358,1.00000000,1,0,1,1,0.00000000,0.99756448,99.75644816,0.00000371,0.00389861,-0.00389489,1,0,0,0,0,1,0,0,-9.58608246,-8.98175240,24.13452530,24.70035553,0.12152468,0.11735250,10.90325546
42400,-0.09767532,0,0.00000000,352,1.00000000,1,0,0,0,nan,nan,nan,0.00000371,0.00389861,-0.00389489,1,0,0,0,0,1,0,0,-12.40265846,-12.30498314,17.28237915,17.87646866,0.10201126,0.09309822,12.63460112
42499,0.01152611,1,0.00000000,387,1.00000000,1,0,1,1,0.00000000,0.99434677,99.43467689,0.00000297,0.00385962,-0.00385665,1,0,0,0,0,1,0,0,-8.75173950,-8.76326561,17.26198578,17.55770874,0.06990840,0.06550991,8.88322449
42500,-0.20241833,0,0.00000000,215,1.00000000,1,0,0,0,nan,nan,nan,0.00000297,0.00385962,-0.00385665,1,0,0,0,0,1,0,0,-12.31654835,-12.11413002,15.76502132,16.28978729,0.04768663,0.04164889,13.61032248
42599,-0.28376961,0,0.00000000,351,1.00000000,1,0,1,1,0.00000000,0.99339329,99.33932919,0.00000238,0.00382102,-0.00381865,1,0,0,0,0,1,0,0,-10.23290443,-9.94913483,18.45943451,19.04031372,0.06786691,0.05971222,12.18271923
42600,-0.23383999,0,0.00000000,122,0.99999497,1,0,0,0,nan,nan,nan,0.00000238,0.00382102,-0.00381865,1,0,0,0,0,1,0,0,-11.56775379,-11.33391380,19.09838867,19.69890976,0.05847450,0.05039126,12.65816212
42699,0.51162910,1,0.00000000,309,1.00000000,1,0,1,1,0.00000000,0.99452968,99.45296807,0.00000190,0.00378281,-0.00378091,1,0,0,0,0,1,0,0,-10.09009361,-10.60172272,19.96143913,20.45455933,0.06885230,0.06603076,10.83575726
42700,0.53701687,1,0.00000000,178,0.99999998,1,0,0,0,nan,nan,nan,0.00000190,0.00378281,-0.00378091,1,0,0,0,0,1,0,0,-10.46076298,-10.99777985,17.97304344,18.64343262,0.10141888,0.09372070,11.00056648
42799,0.59401608,1,0.00000000,556,1.00000000,1,0,1,1,0.00000000,0.99407900,99.40789962,0.00000152,0.00374498,-0.00374346,1,0,0,0,0,1,0,0,-7.88909435,-8.48311043,16.33135986,16.93867302,0.03636313,0.03366730,7.65717673
42800,0.29777050,1,0.00000000,436,1.00000000,1,0,0,0,nan,nan,nan,0.00000152,0.00374498,-0.00374346,1,0,0,0,0,1,0,0,-10.75560665,-11.05337715,21.89378357,23.27781105,0.12352198,0.12480009,11.73191333
42899,-3.26427650,0,0.00000000,31,0.95495080,1,0,1,1,0.00000000,0.98825557,98.82555685,0.00000122,0.00370754,-0.00370632,1,0,0,0,0,1,0,0,-13.86441994,-10.60014343,18.32089615,19.98987007,0.15222976,0.15193515,20.60304451
42900,-0.37569427,0,0.00000000,160,0.99999989,1,0,0,0,nan,nan,nan,0.00000122,0.00370754,-0.00370632,1,0,0,0,0,1,0,0,-12.54190636,-12.16621208,17.49054337,18.65178108,0.06732367,0.06649049,13.47573757
42999,-0.76983356,0,0.00000000,60,0.99752125,1,0,1,1,0.00000000,0.98448408,98.44840783,0.00000097,0.00367046,-0.00366949,1,0,0,0,0,1,0,0,-9.17207623,-8.40224266,14.88848019,16.69797897,0.09368742,0.08732870,10.75518112
43000,-0.11557770,0,0.00000000,156,0.99999983,1,0,0,0,nan,nan,nan,0.00000097,0.00367046,-0.00366949,1,0,0,0,0,1,0,0,-56.91345596,-56.79787827,1.88558877,1.89959335,0.03706885,0.03468038,58.45563507
43099,-0.62987995,0,0.00000000,67,0.99876909,1,0,1,1,0.00113512,0.95753110,95.75311033,0.00022780,0.00364511,-0.00341730,1,0,0,0,0,1,0,0,-12.21330547,-11.58342552,18.63783264,20.65002441,0.11547707,0.11283893,13.72016716
43100,-0.09944725,0,0.00000000,56,0.99630214,1,0,0,0,nan,nan,nan,0.00022780,0.00364511,-0.00341730,1,0,0,0,0,1,0,0,-7.52577305,-7.42632580,13.87213612,14.69102955,0.13067204,0.11314771,9.00110245
43199,-1.00172901,0,0.00000000,123,0.99999545,1,0,1,1,0.00000000,0.99679301,99.67930050,0.00018224,0.00360866,-0.00342641,1,0,0,0,0,1,0,0,-7.65182781,-6.65009880,19.95454216,20.72764015,0.16654591,0.16828686,8.39111209
43200,0.07186508,1,0.00000000,367,1.00000000,1,0,0,0,nan,nan,nan,0.00018224,0.00360866,-0.00342641,1,0,0,0,0,1,0,0,-9.44770241,-9.51956749,17.26844025,17.68498993,0.04736941,0.04588635,9.18790913
43299,-1.61241341,0,0.00000000,88,0.99984927,1,0,1,1,0.00000000,0.99257347,99.25734701,0.00014579,0.00357257,-0.00342677,1,0,0,0,0,1,0,0,-11.77217484,-10.15976143,13.81258106,13.98024845,0.07388239,0.06850410,10.56158543
43300,-0.07284355,0,0.00000000,146,0.99999954,1,0,0,0,nan,nan,nan,0.00014579,0.00357257,-0.00342677,1,0,0,0,0,1,0,0,-13.68101501,-13.60817146,20.69505119,21.19511414,0.07168327,0.06680200,13.88966815
43399,-0.59197235,0,0.00000000,176,0.99999998,1,0,1,1,0.00000000,0.99910116,99.91011593,0.00011664,0.00353684,-0.00342021,1,0,0,0,0,1,0,0,-17.80166245,-17.20969009,22.86699486,23.17854500,0.07606629,0.07213925,19.44050852
43400,-1.53525829,0,0.00000000,280,1.00000000,1,0,0,0,nan,nan,nan,0.00011664,0.00353684,-0.00342021,1,0,0,0,0,1,0,0,-11.76993847,-10.23468018,26.17592430,26.14685440,0.11187240,0.10841238,20.12489557
43499,0.45804691,1,0.00000000,262,1.00000000,1,0,1,1,0.00000000,0.99709153,99.70915266,0.00009331,0.00350147,-0.00340817,1,0,0,0,0,1,0,0,-8.34934998,-8.80739689,17.12590790,17.33609200,0.10003234,0.09782667,9.89928627
43500,0.22294140,1,0.00000000,298,1.00000000,1,0,0,0,nan,nan,nan,0.00009331,0.00350147,-0.00340817,1,0,0,0,0,1,0,0,-15.12724018,-15.35018158,13.84463310,13.80159664,0.05425250,0.05388903,16.45654742
43599,0.59221268,1,0.00000000,338,1.00000000,1,0,1,1,0.00000000,0.99959907,99.95990727,0.00007465,0.00346646,-0.00339181,1,0,0,0,0,1,0,0,-8.94065666,-9.53286934,18.11801910,18.19648361,0.05850976,0.05671983,9.31590652
43600,-0.18718624,0,0.00000000,137,0.99999888,1,0,0,0,nan,nan,nan,0.00007465,0.00346646,-0.00339181,1,0,0,0,0,1,0,0,-10.45140743,-10.26422119,24.19058228,24.16004753,0.08788911,0.08742131,12.29450607
43699,-0.61178875,0,0.00000000,291,1.00000000,1,0,1,1,0.00000000,0.99355755,99.35575538,0.00005972,0.00343180,-0.00337208,1,0,0,0,0,1,0,0,-13.86571693,-13.25392818,14.72250748,14.77366447,0.05940453,0.05332360,14.69612535
43700,0.01411915,1,0.00000000,74,0.99938875,1,0,0,0,nan,nan,nan,0.00005972,0.00343180,-0.00337208,1,0,0,0,0,1,0,0,-7.37632942,-7.39044857,13.47666550,13.56100559,0.06234887,0.05841818,7.74357963
43799,-0.35801983,0,0.00000000,56,0.99630214,1,0,1,1,0.00000000,0.99561742,99.56174197,0.00004777,0.00339748,-0.00334970,1,0,0,0,0,1,0,0,-9.53740311,-9.17938328,26.26780319,26.28297615,0.08129945,0.08880915,13.80972266
43800,-0.37222385,0,0.00000000,294,1.00000000,1,0,0,0,nan,nan,nan,0.00004777,0.00339748,-0.00334970,1,0,0,0,0,1,0,0,-9.29821301,-8.92598915,18.20653534,18.39413452,0.06477525,0.05668719,8.33791733
43899,0.39809799,1,0.00000000,320,1.00000000,1,0,1,1,0.00000000,0.99287423,99.28742288,0.00003822,0.00336350,-0.00332528,1,0,0,0,0,1,0,0,-10.72489357,-11.12299156,12.67501736,13.00637817,0.03630685,0.03796384,11.05472040
43900,0.17984390,1,0.00000000,70,0.99908812,1,0,0,0,nan,nan,nan,0.00003822,0.00336350,-0.00332528,1,0,0,0,0,1,0,0,-9.89901924,-10.07886314,17.26922417,17.75444031,0.11024254,0.10481038,10.38518429
43999,0.01484871,1,0.00000000,377,1.00000000,1,0,1,1,0.00000000,0.99025692,99.02569208,0.00003058,0.00332987,-0.00329929,1,0,0,0,0,1,0,0,-11.28247261,-11.29732132,17.15325928,16.94609451,0.07736364,0.07006070,11.61625028
44000,-0.02791595,0,0.00000000,458,1.00000000,1,0,0,0,nan,nan,nan,0.00003058,0.00332987,-0.00329929,1,0,0,0,0,1,0,0,-36.09432983,-36.06641388,1.86313462,1.85788178,0.02543195,0.02478947,36.53410149
44099,-0.48054028,0,0.00000000,456,1.00000000,1,0,1,1,0.00006639,0.98273318,98.27331756,0.00003774,0.00329723,-0.00325949,1,0,0,0,0,1,0,0,-10.46383286,-9.98329258,19.77033806,18.67399025,0.06438471,0.06464900,11.11687708
44100,-0.53919983,0,0.00000000,215,1.00000000,1,0,0,0,nan,nan,nan,0.00003774,0.00329723,-0.00325949,1,0,0,0,0,1,0,0,-12.20877552,-11.66957569,15.04294872,14.50988960,0.05014256,0.05117294,12.85743942
44199,-0.50243950,0,0.00000000,315,1.00000000,1,0,1,1,0.00046952,0.99226762,99.22676220,0.00012410,0.00326896,-0.00314486,1,0,0,0,0,1,0,0,-8.08902931,-7.58658981,12.58144093,12.49375439,0.05111956,0.05335054,7.96309948
44200,-0.35188484,0,0.00000000,274,1.00000000,1,0,0,0,nan,nan,nan,0.00012410,0.00326896,-0.00314486,1,0,0,0,0,1,0,0,-11.65319061,-11.30130577,18.48852348,18.04937172,0.07354447,0.07512692,11.27081609
44299,0.35436821,1,0.00000000,95,0.99992515,1,0,1,1,0.00000000,0.99531775,99.53177526,0.00009928,0.00323627,-0.00313699,1,0,0,0,0,1,0,0,-9.48498154,-9.83934975,19.98566055,20.94303322,0.05723916,0.05541337,10.11549914
44300,-1.23363209,0,0.00000000,144,0.99999944,1,0,0,0,nan,nan,nan,0.00009928,0.00323627,-0.00313699,1,0,0,0,0,1,0,0,-9.98753929,-8.75390720,17.10127068,17.58768082,0.13064985,0.13257715,11.08772850
44399,-0.07922268,0,0.00000000,202,1.00000000,1,0,1,1,0.00000000,0.98573223,98.57322277,0.00007942,0.00320390,-0.00312448,1,0,0,0,0,1,0,0,-8.48574448,-8.40652180,14.77280521,14.94460011,0.05092722,0.05234714,8.44622612
44400,-0.34599018,0,0.00000000,70,0.99908812,1,0,0,0,nan,nan,nan,0.00007942,0.00320390,-0.00312448,1,0,0,0,0,1,0,0,-12.09885788,-11.75286770,18.59257317,18.42837524,0.12274528,0.11503768,13.27196280
44499,-0.13202095,0,0.00000000,520,1.00000000,1,0,1,1,0.00000000,0.99607680,99.60768003,0.00006354,0.00317186,-0.00310833,1,0,0,0,0,1,0,0,-14.82970238,-14.69768143,15.32756233,15.12514782,0.11202142,0.10415598,15.53706193
44500,-0.22523117,0,0.00000000,171,0.99999996,1,0,0,0,nan,nan,nan,0.00006354,0.00317186,-0.00310833,1,0,0,0,0,1,0,0,-9.99083328,-9.76560211,17.23781395,17.75032425,0.06786832,0.06386125,12.16026115
44599,0.37710953,1,0.00000000,146,0.99999954,1,0,1,1,0.00000000,0.99540729,99.54072940,0.00005083,0.00314015,-0.00308932,1,0,0,0,0,1,0,0,-12.18600655,-12.56311607,23.47991371,23.10854149,0.12878166,0.11550651,14.07545312
44600,-0.58536530,0,0.00000000,65,0.99849656,1,0,0,0,nan,nan,nan,0.00005083,0.00314015,-0.00308932,1,0,0,0,0,1,0,0,-9.45263863,-8.86727333,21.64322853,22.41119003,0.10266872,0.10410242,16.21506405
44699,0.22370625,1,0.00000000,118,0.99999250,1,0,1,1,0.00000000,0.99761995,99.76199498,0.00004066,0.00310874,-0.00306808,1,0,0,0,0,1,0,0,-9.56707287,-9.79077911,20.54178238,21.07995987,0.09420478,0.09425024,20.26668866
44700,1.57939625,1,0.00000000,240,1.00000000,1,0,0,0,nan,nan,nan,0.00004066,0.00310874,-0.00306808,1,0,0,0,0,1,0,0,-12.32474232,-13.90413857,13.72980881,14.03409481,0.03652579,0.03344134,12.81953182
44799,0.07204247,1,0.00000000,49,0.99255342,1,0,1,1,0.00000000,0.98630860,98.63085996,0.00003253,0.00307766,-0.00304513,1,0,0,0,0,1,0,0,-13.10070038,-13.17274284,14.84360123,15.84678459,0.07851169,0.08070620,16.05397002
44800,0.96288204,1,0.00000000,255,1.00000000,1,0,0,0,nan,nan,nan,0.00003253,0.00307766,-0.00304513,1,0,0,0,0,1,0,0,-15.47796345,-16.44084549,18.28517532,18.20342445,0.06509132,0.05814070,16.72717222
44899,0.44054508,1,0.00000000,200,1.00000000,1,0,1,1,0.00068059,0.99234598,99.23459758,0.00016214,0.00305369,-0.00289154,1,0,0,0,0,1,0,0,-10.53851032,-10.97905540,21.78011322,21.49618530,0.12325414,0.11309198,11.85279751
44900,-2.36980724,0,0.00000000,147,0.99999959,1,0,0,0,nan,nan,nan,0.00016214,0.00305369,-0.00289154,1,0,0,0,0,1,0,0,-13.69369411,-11.32388687,17.82475853,17.89236832,0.04844795,0.04662891,15.42309443
44999,-0.38460159,0,0.00000000,115,0.99998987,1,0,1,1,0.00000000,0.99908964,99.90896424,0.00012971,0.00302315,-0.00289343,1,0,0,0,0,1,0,0,-9.06444740,-8.67984581,16.59839630,17.12484932,0.07753491,0.07295457,8.01285553
45000,0.85085678,1,0.00000000,228,1.00000000,1,0,0,0,nan,nan,nan,0.00012971,0.00302315,-0.00289343,1,0,0,0,0,1,0,0,-41.96455002,-42.81540680,1.94516134,1.93978369,0.03868584,0.03455618,43.23440266
