step=458490, D_t=15.731966, c_t=3.094081, e_P=0.787061, e_R=0.421266, e_P_bar=4.510713, e_R_bar=3.334276
step=3180036, D_t=167.025892, c_t=3.862697, e_P=0.296091, e_R=0.311914, e_P_bar=5.504735, e_R_bar=17.428416
step=3186031, D_t=10.443860, c_t=3.031961, e_P=0.201387, e_R=0.048153, e_P_bar=3.906806, e_R_bar=2.371620
step=3188022, D_t=86.032451, c_t=3.736033, e_P=0.180520, e_R=0.185771, e_P_bar=3.024984, e_R_bar=12.763792
step=3190013, D_t=147.385326, c_t=3.366640, e_P=0.273529, e_R=0.242345, e_P_bar=4.781039, e_R_bar=16.489764
step=3192032, D_t=57.438960, c_t=3.333662, e_P=0.272274, e_R=0.104754, e_P_bar=6.666183, e_R_bar=8.392850
step=3194042, D_t=53.458269, c_t=3.225002, e_P=0.310659, e_R=0.158918, e_P_bar=5.264820, e_R_bar=8.899338
step=3198041, D_t=41.240051, c_t=3.016900, e_P=0.534866, e_R=0.015217, e_P_bar=9.081856, e_R_bar=-0.069835
step=3201009, D_t=12.643162, c_t=3.064654, e_P=0.171492, e_R=0.055891, e_P_bar=3.351163, e_R_bar=3.749138
step=3204046, D_t=11.023348, c_t=3.035704, e_P=0.161518, e_R=0.066309, e_P_bar=2.791825, e_R_bar=3.775236
step=3207013, D_t=17.546534, c_t=3.104919, e_P=0.114245, e_R=0.086484, e_P_bar=1.588786, e_R_bar=5.706911
step=3214020, D_t=36.366175, c_t=3.233469, e_P=0.324412, e_R=0.116808, e_P_bar=6.518346, e_R_bar=5.499410
step=3215039, D_t=73.083215, c_t=3.416399, e_P=0.152340, e_R=0.215844, e_P_bar=1.843505, e_R_bar=11.948553
step=3219008, D_t=133.449486, c_t=3.920261, e_P=0.447150, e_R=0.169961, e_P_bar=10.735996, e_R_bar=12.314112
step=3222014, D_t=24.032852, c_t=3.138913, e_P=0.241915, e_R=0.068065, e_P_bar=4.820512, e_R_bar=4.982807
step=3227011, D_t=49.393051, c_t=3.242000, e_P=0.394002, e_R=0.027613, e_P_bar=9.878161, e_R_bar=1.099110
step=3229038, D_t=9.107582, c_t=3.039333, e_P=0.142955, e_R=0.083282, e_P_bar=1.688431, e_R_bar=3.919741
step=3231079, D_t=18.892212, c_t=3.057327, e_P=0.075718, e_R=0.125453, e_P_bar=0.330965, e_R_bar=6.137987
step=3233004, D_t=268.621173, c_t=4.037872, e_P=0.929109, e_R=0.284007, e_P_bar=15.899239, e_R_bar=16.865839
step=3236060, D_t=7.515498, c_t=3.000957, e_P=0.277617, e_R=0.061618, e_P_bar=3.413378, e_R_bar=1.838435
step=3238018, D_t=9.599264, c_t=3.023699, e_P=0.195905, e_R=0.079871, e_P_bar=2.651254, e_R_bar=3.488464
step=3240204, D_t=178.319182, c_t=3.486357, e_P=0.974828, e_R=0.122260, e_P_bar=17.039391, e_R_bar=8.142330
step=3244075, D_t=44.467914, c_t=3.101873, e_P=0.312662, e_R=0.291931, e_P_bar=2.329264, e_R_bar=9.138400
step=3246032, D_t=317.975508, c_t=4.926146, e_P=1.427145, e_R=0.206437, e_P_bar=23.863903, e_R_bar=8.152616
step=3249174, D_t=207.128362, c_t=3.697547, e_P=1.116435, e_R=0.055624, e_P_bar=20.279546, e_R_bar=1.731108
step=3256027, D_t=92.609997, c_t=3.591977, e_P=0.155659, e_R=0.258795, e_P_bar=2.005370, e_R_bar=13.460999
step=3259008, D_t=35.344258, c_t=3.184109, e_P=0.293016, e_R=0.086060, e_P_bar=5.809483, e_R_bar=6.077699
step=3263020, D_t=57.830911, c_t=3.467524, e_P=0.243333, e_R=0.148958, e_P_bar=4.601820, e_R_bar=9.720343
step=3267021, D_t=67.610113, c_t=3.011376, e_P=0.230891, e_R=0.199385, e_P_bar=3.812870, e_R_bar=10.985547
step=3269061, D_t=12.531407, c_t=3.064289, e_P=0.308800, e_R=0.018473, e_P_bar=5.006185, e_R_bar=0.030493
step=3271019, D_t=36.550244, c_t=3.225399, e_P=0.395037, e_R=0.054539, e_P_bar=8.033281, e_R_bar=2.926923
step=3273026, D_t=30.588392, c_t=3.146348, e_P=0.395996, e_R=0.040484, e_P_bar=7.593224, e_R_bar=1.876094
step=3276011, D_t=216.749784, c_t=4.738801, e_P=0.785425, e_R=0.291215, e_P_bar=14.930494, e_R_bar=14.511372
step=3282026, D_t=33.998643, c_t=3.097762, e_P=0.156443, e_R=0.169243, e_P_bar=2.376217, e_R_bar=7.896257
step=3285031, D_t=44.323898, c_t=3.221933, e_P=0.250028, e_R=0.183549, e_P_bar=4.556656, e_R_bar=8.239216
step=3287026, D_t=15.191326, c_t=3.052997, e_P=0.074444, e_R=0.157457, e_P_bar=0.141527, e_R_bar=5.510229
step=3290012, D_t=154.247012, c_t=3.316085, e_P=0.518583, e_R=0.176861, e_P_bar=13.381556, e_R_bar=11.376642
step=3292015, D_t=170.706901, c_t=3.749900, e_P=0.375891, e_R=0.248107, e_P_bar=6.834135, e_R_bar=17.167073
step=3295045, D_t=14.829249, c_t=3.013273, e_P=0.168445, e_R=0.081842, e_P_bar=2.591293, e_R_bar=4.789958
step=3298021, D_t=131.958971, c_t=3.305230, e_P=0.261422, e_R=0.202464, e_P_bar=4.729981, e_R_bar=15.541725
step=3300051, D_t=16.236213, c_t=3.070701, e_P=0.244135, e_R=0.081134, e_P_bar=3.689506, e_R_bar=4.342807
step=3302019, D_t=12.536586, c_t=3.038511, e_P=0.294885, e_R=0.028236, e_P_bar=4.881272, e_R_bar=1.116403
step=3305364, D_t=453.866679, c_t=6.929501, e_P=0.864569, e_R=0.490470, e_P_bar=14.249745, e_R_bar=26.545774
step=3308023, D_t=119.424319, c_t=3.626677, e_P=0.580555, e_R=0.157002, e_P_bar=12.568003, e_R_bar=8.994106
step=3311032, D_t=199.915458, c_t=4.629483, e_P=0.878031, e_R=0.246822, e_P_bar=15.429779, e_R_bar=12.718209
step=3316755, D_t=14.859306, c_t=3.067719, e_P=0.298606, e_R=0.027629, e_P_bar=5.422887, e_R_bar=0.557597
step=3318446, D_t=363.998189, c_t=6.064460, e_P=0.799251, e_R=0.500923, e_P_bar=11.683676, e_R_bar=24.320528
step=3320426, D_t=114.119938, c_t=4.055960, e_P=0.271267, e_R=0.305059, e_P_bar=3.929368, e_R_bar=14.587664
step=3323034, D_t=19.244376, c_t=3.044382, e_P=0.187961, e_R=0.118148, e_P_bar=2.521565, e_R_bar=5.668374
step=3327018, D_t=93.410978, c_t=3.105696, e_P=0.408138, e_R=0.206010, e_P_bar=6.784564, e_R_bar=11.865565
step=3329040, D_t=39.202052, c_t=3.129651, e_P=0.415954, e_R=0.089098, e_P_bar=7.037161, e_R_bar=5.374241
step=3333033, D_t=26.917687, c_t=3.095711, e_P=0.330853, e_R=0.010746, e_P_bar=7.337259, e_R_bar=-0.277786
step=3335014, D_t=17.122982, c_t=3.038714, e_P=0.311097, e_R=0.002932, e_P_bar=5.852005, e_R_bar=-0.963623
step=3338015, D_t=46.414592, c_t=3.303413, e_P=0.309594, e_R=0.131841, e_P_bar=6.133111, e_R_bar=7.430621
step=3340984, D_t=17.191620, c_t=3.100152, e_P=0.310300, e_R=0.000783, e_P_bar=5.863722, e_R_bar=-1.056059
step=3343038, D_t=20.161284, c_t=3.064581, e_P=0.237755, e_R=0.087323, e_P_bar=3.960456, e_R_bar=4.963603
step=3345015, D_t=50.318832, c_t=3.401756, e_P=0.472579, e_R=0.033056, e_P_bar=9.933664, e_R_bar=1.399997
step=3348018, D_t=89.565507, c_t=3.072039, e_P=0.237249, e_R=0.167599, e_P_bar=4.765224, e_R_bar=12.506944
step=3351028, D_t=49.528967, c_t=3.328525, e_P=0.328627, e_R=0.097338, e_P_bar=7.285356, e_R_bar=6.780968
step=3353865, D_t=331.631970, c_t=3.839610, e_P=1.162609, e_R=0.115711, e_P_bar=24.455265, e_R_bar=8.074897
step=3362336, D_t=235.081330, c_t=3.306605, e_P=1.859137, e_R=0.095445, e_P_bar=21.522694, e_R_bar=2.633687
step=3367012, D_t=78.439431, c_t=3.210327, e_P=0.557396, e_R=0.058337, e_P_bar=12.287547, e_R_bar=2.427973
step=3371033, D_t=22.046969, c_t=3.024334, e_P=0.124996, e_R=0.099934, e_P_bar=1.492706, e_R_bar=6.470376
step=3373032, D_t=29.720974, c_t=3.195010, e_P=0.074330, e_R=0.122521, e_P_bar=0.432510, e_R_bar=7.697719
step=3377028, D_t=79.310220, c_t=3.724496, e_P=0.474716, e_R=0.057271, e_P_bar=12.088208, e_R_bar=3.534921
step=3380026, D_t=33.169131, c_t=3.040200, e_P=0.165996, e_R=0.104871, e_P_bar=3.310361, e_R_bar=7.441759
step=3381043, D_t=40.479596, c_t=3.023002, e_P=0.159247, e_R=0.195213, e_P_bar=1.482414, e_R_bar=8.874776
step=3384028, D_t=74.590509, c_t=3.175259, e_P=0.490224, e_R=0.007414, e_P_bar=12.213968, e_R_bar=-0.472240
step=3387030, D_t=74.201080, c_t=3.461164, e_P=0.420532, e_R=0.114549, e_P_bar=8.255034, e_R_bar=8.958603
step=3394028, D_t=21.670635, c_t=3.058119, e_P=0.072709, e_R=0.119015, e_P_bar=0.469058, e_R_bar=6.566678
step=3395077, D_t=23.068164, c_t=3.158535, e_P=0.113103, e_R=0.129667, e_P_bar=0.836173, e_R_bar=6.740708
step=3401034, D_t=251.317070, c_t=5.325895, e_P=1.114715, e_R=0.092448, e_P_bar=22.037157, e_R_bar=4.122847
step=3403013, D_t=22.203167, c_t=3.018505, e_P=0.123698, e_R=0.157332, e_P_bar=1.261935, e_R_bar=6.543230
step=3404036, D_t=91.024340, c_t=3.479265, e_P=0.255707, e_R=0.228758, e_P_bar=2.929674, e_R_bar=13.170637
step=3407027, D_t=203.377218, c_t=4.145927, e_P=0.289898, e_R=0.265250, e_P_bar=4.859420, e_R_bar=19.573974
step=3409028, D_t=46.229493, c_t=3.205637, e_P=0.098510, e_R=0.135716, e_P_bar=0.943688, e_R_bar=9.569140
step=3410957, D_t=301.897659, c_t=4.030060, e_P=1.084801, e_R=0.129775, e_P_bar=23.196905, e_R_bar=8.105487
step=3416032, D_t=96.627230, c_t=3.788255, e_P=0.721456, e_R=0.080157, e_P_bar=13.446513, e_R_bar=3.527852
step=3420030, D_t=147.818289, c_t=3.050007, e_P=0.236157, e_R=0.294770, e_P_bar=3.180647, e_R_bar=16.897339
step=3424871, D_t=395.244957, c_t=4.063493, e_P=1.033311, e_R=0.187567, e_P_bar=24.843483, e_R_bar=13.164013
step=3429031, D_t=16.785242, c_t=3.037771, e_P=0.303099, e_R=0.058447, e_P_bar=5.106728, e_R_bar=2.737117
step=3430580, D_t=85.203490, c_t=3.470792, e_P=0.844304, e_R=0.097621, e_P_bar=12.387747, e_R_bar=4.117124
step=3445018, D_t=53.677932, c_t=3.377402, e_P=0.267637, e_R=0.243535, e_P_bar=2.651588, e_R_bar=10.016234
step=3447030, D_t=28.404681, c_t=3.050891, e_P=0.240158, e_R=0.114744, e_P_bar=3.776991, e_R_bar=6.522553
step=3449030, D_t=229.182107, c_t=4.684759, e_P=0.376709, e_R=0.323829, e_P_bar=6.848231, e_R_bar=20.284624
step=3450054, D_t=16.522657, c_t=3.006081, e_P=0.180340, e_R=0.129864, e_P_bar=1.559872, e_R_bar=5.532821
step=3453091, D_t=62.971791, c_t=3.078551, e_P=0.548312, e_R=0.007048, e_P_bar=11.222459, e_R_bar=-0.337966
step=3457106, D_t=68.776592, c_t=3.600135, e_P=0.155598, e_R=0.205960, e_P_bar=2.120694, e_R_bar=11.534983
step=3460089, D_t=16.628485, c_t=3.080675, e_P=0.176051, e_R=0.104205, e_P_bar=2.278604, e_R_bar=5.297635
step=3464021, D_t=30.038385, c_t=3.080838, e_P=0.179501, e_R=0.107944, e_P_bar=3.412329, e_R_bar=6.959367
step=3467036, D_t=73.263759, c_t=3.126931, e_P=0.695231, e_R=0.017671, e_P_bar=12.103799, e_R_bar=0.159889
step=3469028, D_t=7.452315, c_t=3.023508, e_P=0.097805, e_R=0.064277, e_P_bar=0.996472, e_R_bar=3.729836
step=3471034, D_t=97.004036, c_t=3.609643, e_P=0.282005, e_R=0.167627, e_P_bar=4.939703, e_R_bar=13.023341
step=3474044, D_t=21.595100, c_t=3.108186, e_P=0.344323, e_R=0.016195, e_P_bar=6.571004, e_R_bar=0.110012
step=3477059, D_t=33.662491, c_t=3.137490, e_P=0.479179, e_R=0.071367, e_P_bar=7.742518, e_R_bar=2.716321
step=3480021, D_t=23.736250, c_t=3.094298, e_P=0.210773, e_R=0.086818, e_P_bar=3.783874, e_R_bar=5.758020
step=3482028, D_t=34.774450, c_t=3.134709, e_P=0.135214, e_R=0.138309, e_P_bar=1.730999, e_R_bar=8.157974
step=3483062, D_t=30.564439, c_t=3.070324, e_P=0.142458, e_R=0.138232, e_P_bar=1.434825, e_R_bar=7.685711
step=3484079, D_t=183.549488, c_t=3.129242, e_P=0.378597, e_R=0.336485, e_P_bar=4.797754, e_R_bar=18.549408
step=3501050, D_t=67.837411, c_t=3.159719, e_P=0.277997, e_R=0.299077, e_P_bar=3.316318, e_R_bar=11.165879
step=3503047, D_t=29.948189, c_t=3.076045, e_P=0.095609, e_R=0.123840, e_P_bar=0.898921, e_R_bar=7.686893
step=3505014, D_t=50.406360, c_t=3.185159, e_P=0.114990, e_R=0.158161, e_P_bar=1.222518, e_R_bar=9.965850
step=3509030, D_t=23.301411, c_t=3.055816, e_P=0.162492, e_R=0.112682, e_P_bar=2.204008, e_R_bar=6.461050
step=3510049, D_t=16.049921, c_t=3.047532, e_P=0.407524, e_R=0.046449, e_P_bar=5.365860, e_R_bar=1.818621
step=3513035, D_t=82.710333, c_t=3.203493, e_P=0.161495, e_R=0.216989, e_P_bar=2.551344, e_R_bar=12.606003
step=3516036, D_t=33.621346, c_t=3.133311, e_P=0.179549, e_R=0.118588, e_P_bar=2.955014, e_R_bar=7.649221
step=3518479, D_t=165.160836, c_t=3.522661, e_P=0.232469, e_R=0.323607, e_P_bar=3.400419, e_R_bar=17.853818
step=3522026, D_t=149.142806, c_t=3.017564, e_P=0.878099, e_R=0.043363, e_P_bar=17.202585, e_R_bar=1.535151
step=3525034, D_t=89.345500, c_t=3.040667, e_P=0.722157, e_R=0.038574, e_P_bar=13.301862, e_R_bar=1.323433
step=3527035, D_t=53.641869, c_t=3.021587, e_P=0.156077, e_R=0.213358, e_P_bar=1.618227, e_R_bar=10.230595
step=3529013, D_t=61.032070, c_t=3.104022, e_P=0.209799, e_R=0.150750, e_P_bar=2.810683, e_R_bar=10.684765
step=3531022, D_t=33.838923, c_t=3.249649, e_P=0.101388, e_R=0.125278, e_P_bar=1.052039, e_R_bar=8.159109
step=3533650, D_t=76.373145, c_t=3.267292, e_P=0.154091, e_R=0.188521, e_P_bar=2.441016, e_R_bar=12.115599
step=3537010, D_t=38.330432, c_t=3.049594, e_P=0.339878, e_R=0.074667, e_P_bar=7.606448, e_R_bar=4.336221
step=3546029, D_t=46.023299, c_t=3.148962, e_P=0.308833, e_R=0.160258, e_P_bar=5.425492, e_R_bar=7.912688
step=3550024, D_t=37.604119, c_t=3.063297, e_P=0.084916, e_R=0.111613, e_P_bar=1.158337, e_R_bar=8.594562
step=3552017, D_t=51.237088, c_t=3.037589, e_P=0.080791, e_R=0.126876, e_P_bar=0.860120, e_R_bar=10.086346
step=3553019, D_t=278.669170, c_t=3.368116, e_P=0.311472, e_R=0.424418, e_P_bar=4.651587, e_R_bar=23.145217
step=3562048, D_t=586.785750, c_t=7.630767, e_P=1.840556, e_R=0.266206, e_P_bar=32.712606, e_R_bar=10.171377
step=3563799, D_t=26.143202, c_t=3.139118, e_P=0.142171, e_R=0.165053, e_P_bar=1.208969, e_R_bar=7.129151
step=3567046, D_t=16.386606, c_t=3.061512, e_P=0.291200, e_R=0.095180, e_P_bar=3.912155, e_R_bar=4.179504
step=3575044, D_t=21.559236, c_t=3.012221, e_P=0.356568, e_R=0.030902, e_P_bar=6.506240, e_R_bar=0.887307
step=3577007, D_t=201.268805, c_t=3.106811, e_P=0.428444, e_R=0.285617, e_P_bar=9.777823, e_R_bar=17.519469
step=3578051, D_t=35.927571, c_t=3.120569, e_P=0.177062, e_R=0.139653, e_P_bar=2.365229, e_R_bar=8.140076
step=3580012, D_t=105.815856, c_t=3.996643, e_P=0.545006, e_R=0.177465, e_P_bar=10.585487, e_R_bar=9.978937
step=3583037, D_t=27.741269, c_t=3.060321, e_P=0.301590, e_R=0.086669, e_P_bar=5.889846, e_R_bar=4.559852
step=3585015, D_t=101.354236, c_t=3.405843, e_P=0.247948, e_R=0.225200, e_P_bar=4.248605, e_R_bar=13.588886
step=3588015, D_t=30.127291, c_t=3.049081, e_P=0.106343, e_R=0.094936, e_P_bar=1.741959, e_R_bar=7.564401
step=3591036, D_t=22.688378, c_t=3.011573, e_P=0.344754, e_R=0.009272, e_P_bar=6.736227, e_R_bar=-0.347449
step=3593015, D_t=24.799745, c_t=3.064795, e_P=0.293212, e_R=0.058723, e_P_bar=6.116137, e_R_bar=3.491756
step=3596029, D_t=206.839000, c_t=4.819045, e_P=0.187016, e_R=0.279564, e_P_bar=3.213191, e_R_bar=20.083660
step=3598030, D_t=34.041752, c_t=3.206761, e_P=0.223506, e_R=0.118083, e_P_bar=4.076695, e_R_bar=7.173846
step=3600528, D_t=10.661320, c_t=3.021967, e_P=0.277290, e_R=0.063216, e_P_bar=4.098342, e_R_bar=2.127495
step=3602009, D_t=209.665482, c_t=4.022917, e_P=0.622873, e_R=0.151130, e_P_bar=16.615056, e_R_bar=11.969581
step=3605022, D_t=92.005864, c_t=3.419976, e_P=0.141511, e_R=0.177075, e_P_bar=2.509117, e_R_bar=13.331019
step=3609013, D_t=72.122756, c_t=3.538988, e_P=0.211499, e_R=0.170422, e_P_bar=4.037881, e_R_bar=11.311102
step=3610854, D_t=644.024209, c_t=9.118087, e_P=0.651850, e_R=0.594309, e_P_bar=11.628938, e_R_bar=33.953147
step=3613055, D_t=14.114440, c_t=3.035654, e_P=0.191412, e_R=0.107882, e_P_bar=2.347828, e_R_bar=4.766192
step=3614560, D_t=178.024174, c_t=3.105170, e_P=0.191672, e_R=0.261269, e_P_bar=3.552928, e_R_bar=18.531731
step=3617015, D_t=12.165109, c_t=3.009549, e_P=0.232935, e_R=0.018991, e_P_bar=4.903805, e_R_bar=0.531896
step=3618058, D_t=70.281175, c_t=3.273735, e_P=0.618443, e_R=0.095288, e_P_bar=10.585115, e_R_bar=5.340196
step=3619111, D_t=63.176914, c_t=3.224663, e_P=0.238977, e_R=0.198089, e_P_bar=2.719019, e_R_bar=10.906914
step=3621050, D_t=42.225775, c_t=3.255127, e_P=0.485781, e_R=0.071210, e_P_bar=8.852518, e_R_bar=2.466672
step=3622589, D_t=42.270106, c_t=3.038068, e_P=0.439500, e_R=0.033089, e_P_bar=9.023249, e_R_bar=1.766688
step=3626020, D_t=203.682434, c_t=4.090558, e_P=0.252426, e_R=0.285477, e_P_bar=5.672990, e_R_bar=19.369617
step=3629034, D_t=17.059649, c_t=3.075074, e_P=0.098006, e_R=0.088891, e_P_bar=1.190666, e_R_bar=5.718532
step=3632021, D_t=27.562394, c_t=3.049536, e_P=0.310828, e_R=0.024401, e_P_bar=7.367494, e_R_bar=0.919141
step=3633045, D_t=32.777885, c_t=3.054721, e_P=0.360221, e_R=0.074100, e_P_bar=7.025633, e_R_bar=4.024457
step=3635012, D_t=18.858327, c_t=3.132533, e_P=0.185803, e_R=0.064647, e_P_bar=4.532020, e_R_bar=4.144569
step=3636018, D_t=56.578503, c_t=3.129376, e_P=0.556642, e_R=0.148211, e_P_bar=8.512103, e_R_bar=6.379742
step=3641031, D_t=55.445504, c_t=3.054729, e_P=0.279873, e_R=0.208035, e_P_bar=2.743936, e_R_bar=10.166702
step=3642065, D_t=28.279177, c_t=3.185364, e_P=0.191987, e_R=0.187807, e_P_bar=1.699455, e_R_bar=7.325995
step=3645049, D_t=13.072292, c_t=3.030863, e_P=0.187440, e_R=0.074850, e_P_bar=3.195559, e_R_bar=3.991614
step=3646850, D_t=219.057541, c_t=4.077664, e_P=0.654919, e_R=0.220255, e_P_bar=14.427300, e_R_bar=15.164699
step=3648086, D_t=20.350078, c_t=3.015833, e_P=0.159382, e_R=0.133029, e_P_bar=1.792350, e_R_bar=6.122715
step=3650034, D_t=16.301587, c_t=3.003882, e_P=0.224154, e_R=0.076183, e_P_bar=3.944539, e_R_bar=4.128412
step=3653015, D_t=41.956297, c_t=3.029554, e_P=0.282261, e_R=0.104103, e_P_bar=5.541807, e_R_bar=7.293900
step=3656017, D_t=51.771495, c_t=3.328372, e_P=0.369140, e_R=0.101570, e_P_bar=8.197064, e_R_bar=6.029190
step=3657052, D_t=33.347862, c_t=3.077949, e_P=0.482131, e_R=0.081602, e_P_bar=7.675990, e_R_bar=2.788351
step=3660029, D_t=275.233392, c_t=5.621763, e_P=0.658312, e_R=0.454053, e_P_bar=11.076561, e_R_bar=20.682760
step=3670030, D_t=87.063659, c_t=3.592782, e_P=0.827424, e_R=0.112067, e_P_bar=12.449848, e_R_bar=4.373627
step=3682025, D_t=54.531557, c_t=3.211387, e_P=0.276109, e_R=0.200264, e_P_bar=4.959140, e_R_bar=9.190759
step=3685020, D_t=27.431544, c_t=3.108359, e_P=0.234240, e_R=0.088991, e_P_bar=4.756059, e_R_bar=5.678291
step=3686068, D_t=393.111940, c_t=6.640832, e_P=1.218542, e_R=0.446444, e_P_bar=18.843936, e_R_bar=20.763669
step=3691023, D_t=5.465453, c_t=3.004635, e_P=0.234400, e_R=0.031926, e_P_bar=3.213896, e_R_bar=0.775741
step=3694037, D_t=13.525124, c_t=3.024673, e_P=0.237918, e_R=0.068584, e_P_bar=3.951746, e_R_bar=3.381412
step=3696022, D_t=123.830971, c_t=3.740675, e_P=0.260417, e_R=0.207903, e_P_bar=4.714275, e_R_bar=15.014578
step=3705610, D_t=26.006288, c_t=3.029894, e_P=0.243168, e_R=0.177081, e_P_bar=2.959604, e_R_bar=6.576726
step=3709024, D_t=157.700365, c_t=3.553678, e_P=0.193103, e_R=0.269595, e_P_bar=3.090130, e_R_bar=17.488620
step=3710688, D_t=49.141377, c_t=3.110698, e_P=0.494041, e_R=0.010528, e_P_bar=9.913766, e_R_bar=-0.256707
step=3718128, D_t=11.793567, c_t=3.056939, e_P=0.115554, e_R=0.136063, e_P_bar=1.026766, e_R_bar=4.746882
step=3723015, D_t=39.354116, c_t=3.254479, e_P=0.338112, e_R=0.013821, e_P_bar=8.871637, e_R_bar=0.047816
step=3725023, D_t=15.385889, c_t=3.040448, e_P=0.130890, e_R=0.095817, e_P_bar=1.989475, e_R_bar=5.178201
step=3727013, D_t=75.979340, c_t=3.534270, e_P=0.502635, e_R=0.012350, e_P_bar=12.327152, e_R_bar=-0.067282
step=3729020, D_t=29.195719, c_t=3.109769, e_P=0.282104, e_R=0.060271, e_P_bar=6.615270, e_R_bar=3.824872
step=3731024, D_t=27.723078, c_t=3.012378, e_P=0.180005, e_R=0.109437, e_P_bar=2.961404, e_R_bar=6.832001
step=3735427, D_t=111.694646, c_t=3.617121, e_P=0.250838, e_R=0.226596, e_P_bar=4.656960, e_R_bar=14.202183
step=3737071, D_t=31.161049, c_t=3.217245, e_P=0.610912, e_R=0.057685, e_P_bar=7.772853, e_R_bar=1.380163
step=3745533, D_t=8.405463, c_t=3.032236, e_P=0.271776, e_R=0.042752, e_P_bar=3.965150, e_R_bar=1.043317
step=3752027, D_t=47.867038, c_t=3.331613, e_P=0.272352, e_R=0.149050, e_P_bar=5.372717, e_R_bar=8.177285
step=3766050, D_t=115.038621, c_t=3.661825, e_P=0.660039, e_R=0.058202, e_P_bar=15.051021, e_R_bar=1.882553
step=3768016, D_t=185.152969, c_t=3.038098, e_P=0.751129, e_R=0.096699, e_P_bar=17.694700, e_R_bar=7.563301
step=3772042, D_t=40.924040, c_t=3.071480, e_P=0.205882, e_R=0.152198, e_P_bar=3.561238, e_R_bar=8.316590
step=3774020, D_t=29.831041, c_t=3.212721, e_P=0.100877, e_R=0.098995, e_P_bar=1.245877, e_R_bar=7.622983
step=3776014, D_t=282.950449, c_t=3.482981, e_P=0.965896, e_R=0.026311, e_P_bar=23.770511, e_R_bar=0.929368
step=3779061, D_t=70.263110, c_t=3.351068, e_P=0.175832, e_R=0.260762, e_P_bar=2.097362, e_R_bar=11.667360
step=3780476, D_t=158.230865, c_t=3.765195, e_P=1.020760, e_R=0.090853, e_P_bar=17.243926, e_R_bar=4.371357
step=3781860, D_t=440.126192, c_t=4.822088, e_P=1.621692, e_R=0.030274, e_P_bar=29.655631, e_R_bar=0.892165
step=3787032, D_t=46.022940, c_t=3.321284, e_P=0.157665, e_R=0.163360, e_P_bar=2.345145, e_R_bar=9.303020
step=3795021, D_t=25.071768, c_t=3.136372, e_P=0.084700, e_R=0.119117, e_P_bar=0.913800, e_R_bar=7.022002
step=3796039, D_t=56.734743, c_t=3.195724, e_P=0.276973, e_R=0.148242, e_P_bar=5.031512, e_R_bar=9.389002
step=3803733, D_t=152.045796, c_t=4.375072, e_P=0.918613, e_R=0.217544, e_P_bar=15.055612, e_R_bar=8.798871
step=3809018, D_t=51.757684, c_t=3.041425, e_P=0.096880, e_R=0.145392, e_P_bar=1.755988, e_R_bar=10.021570
step=3811011, D_t=39.227593, c_t=3.063363, e_P=0.278220, e_R=0.076340, e_P_bar=7.131159, e_R_bar=5.253738
step=3812034, D_t=35.457690, c_t=3.071825, e_P=0.143489, e_R=0.122695, e_P_bar=1.845646, e_R_bar=8.216384
step=3816012, D_t=43.799115, c_t=3.361277, e_P=0.348747, e_R=0.065402, e_P_bar=8.256764, e_R_bar=4.407275
step=3821043, D_t=206.770619, c_t=3.666386, e_P=0.831886, e_R=0.109325, e_P_bar=19.315164, e_R_bar=6.361264
step=3823047, D_t=72.691001, c_t=3.102603, e_P=0.359581, e_R=0.139087, e_P_bar=6.970199, e_R_bar=9.838614
step=3832024, D_t=28.106521, c_t=3.040138, e_P=0.242887, e_R=0.105772, e_P_bar=4.774277, e_R_bar=5.780945
step=3833050, D_t=5.987152, c_t=3.000848, e_P=0.095308, e_R=0.074597, e_P_bar=0.808941, e_R_bar=3.364509
step=3834066, D_t=11.653406, c_t=3.057705, e_P=0.114100, e_R=0.176110, e_P_bar=0.661593, e_R_bar=4.782166
step=3836580, D_t=613.429320, c_t=6.215941, e_P=1.236238, e_R=0.239052, e_P_bar=30.226846, e_R_bar=17.697356
step=3841660, D_t=346.058550, c_t=3.966997, e_P=2.185121, e_R=0.036854, e_P_bar=26.303819, e_R_bar=0.475612
step=3844063, D_t=43.121275, c_t=3.148549, e_P=0.141657, e_R=0.153443, e_P_bar=1.761664, e_R_bar=9.118064
step=3846034, D_t=18.520880, c_t=3.030876, e_P=0.291286, e_R=0.012593, e_P_bar=6.086194, e_R_bar=-0.044518
step=3849015, D_t=21.748244, c_t=3.120570, e_P=0.282342, e_R=0.000374, e_P_bar=6.595187, e_R_bar=-1.013687
step=3852012, D_t=19.481726, c_t=3.019304, e_P=0.117190, e_R=0.094246, e_P_bar=1.679557, e_R_bar=6.011867
step=3855003, D_t=115.589205, c_t=3.597314, e_P=0.486352, e_R=0.053628, e_P_bar=14.705175, e_R_bar=3.864743
step=3858014, D_t=24.051143, c_t=3.050785, e_P=0.277102, e_R=0.025834, e_P_bar=6.854359, e_R_bar=1.058325
step=3860053, D_t=11.658783, c_t=3.006335, e_P=0.078614, e_R=0.071243, e_P_bar=0.697934, e_R_bar=4.778123
step=3862008, D_t=152.586813, c_t=3.311803, e_P=0.419275, e_R=0.218876, e_P_bar=8.640723, e_R_bar=15.182606
